personId,firstName,familyName,position,heightInches,weight,birthDate
1641725,Trey,Alexander,Guard,77,185,2003-05-02
1641726,Dereck,Lively II,Center,85,230,2004-02-12
1641727,Dariq,Whitehead,Guard-Forward,78,220,2004-08-01
1641729,Brice,Sensabaugh,Forward,78,235,2003-10-30
1641730,Noah,Clowney,Forward-Center,82,210,2004-07-14
1641731,Bilal,Coulibaly,Guard,79,195,2004-07-26
1641732,Colby,Jones,Guard,78,207,2002-05-28
1641733,Nick,Smith Jr.,Guard,74,185,2004-04-18
1641734,Emoni,Bates,Forward,80,202,2004-01-28
1641736,Reece,Beekman,Guard,75,190,2001-10-08
1641737,Adem,Bona,Forward,82,235,2003-03-28
1641738,Kobe,Brown,Forward,79,250,2000-01-01
1641739,Toumani,Camara,Forward,79,230,2000-05-08
1641740,Jaylen,Clark,Guard,77,205,2001-10-13
1641741,Ricky,Council IV,Guard,78,207,2001-08-03
1641744,Zach,Edey,Center,87,305,2002-05-14
1641745,Adam,Flagler,Guard,73,180,1999-12-01
1641747,DaRon,Holmes II,Forward,81,225,2002-08-15
1641748,Andre,Jackson Jr.,Guard,78,209,2001-11-13
1641750,Ryan,Kalkbrenner,Center,85,256,2002-01-17
1641752,Bobi,Klintman,Forward,81,225,2003-03-06
1641753,Chris,Livingston,Forward,78,220,2003-10-15
1641755,Kevin,McCullar Jr.,Guard,78,210,2001-03-15
1641757,Jordan,Miller,Guard,77,194,2000-01-23
1641761,Grant,Nelson,Forward,84,215,2002-03-18
1641763,Julian,Phillips,Forward,78,201,2003-11-05
1641764,Brandin,Podziemski,Guard,76,205,2003-02-25
1641765,Olivier-Maxence,Prosper,Forward,79,230,2002-07-03
1641766,Adama,Sanogo,Forward,81,245,2002-02-12
1641767,Ben,Sheppard,Guard,78,190,2001-07-16
1641771,Jalen,Slawson,Forward,79,215,1999-10-22
1641772,Nae'Qwan,Tomlin,Forward,80,210,2000-12-19
1641774,Tristan,Vukcevic,Forward,84,220,2003-03-11
1641775,Jordan,Walsh,Guard,78,205,2004-03-03
1641778,Leaky,Black,Forward,78,209,1999-06-14
1641779,Jalen,Bridges,Forward,80,225,2001-05-14
1641780,Johni,Broome,Forward,81,244,2002-07-19
1641783,Tristan,da Silva,Forward,80,217,2001-05-15
1641787,Tosan,Evbuomwan,Forward,80,217,2001-02-16
1641789,Jazian,Gortman,Guard,74,184,2003-04-14
1641790,PJ,Hall,Center,80,245,2002-02-21
1641794,Dillon,Jones,Forward,77,235,2001-10-29
1641796,Pelle,Larsson,Guard,77,215,2001-02-23
1641798,Jaylen,Martin,Guard,78,216,2004-01-28
1641801,Emanuel,Miller,Forward,77,215,2000-06-19
1641803,Tristen,Newton,Guard,77,190,2001-04-26
1641807,Norchad,Omier,Forward,79,248,2001-08-28
1641809,Drew,Peterson,Forward,80,205,1999-11-09
1641810,Antonio,Reeves,Guard,77,205,2000-11-20
1641813,Mark,Sears,Guard,72,185,2002-02-19
1641815,Isaiah,Stevens,Guard,71,185,2000-11-01
1641816,Hunter,Tyson,Forward,80,215,2000-06-13
1641817,Anton,Watson,Forward,80,225,2000-10-06
1641824,Matas,Buzelis,Forward,80,196,2004-10-13
1641842,Ronald,Holland II,Forward,80,206,2005-07-07
1641854,Craig,Porter Jr.,Guard,73,180,2000-02-26
1641857,Liam,Robbins,Center,84,250,1999-07-12
1641869,Malachi,Smith,Guard,76,205,1999-12-06
1641871,Duop,Reath,Center,81,245,1996-06-26
1641878,Damion,Baugh,Guard,76,194,2000-08-03
1641879,Yuri,Collins,Guard,72,190,2001-03-07
1641890,Tyler,Smith,Forward,81,224,2004-11-02
1641936,Miles,Norris,Forward,79,220,2000-04-15
1641989,Elijah,Harkless,Guard,75,195,2000-02-03
1641998,Trey,Jemison III,Center,82,270,1999-11-28
1642024,Alex,Reese,Forward-Center,81,245,1999-05-21
1642050,Jackson,Rowe,Forward,79,210,1997-01-04
1642066,Myron,Gardner,Forward,77,220,2001-05-21
1642258,Zaccharie,Risacher,Forward,80,200,2005-04-08
1642259,Alex,Sarr,Center,84,205,2005-04-26
1642260,Nikola,Topić,Guard,78,200,2005-08-10
1642261,Dalton,Knecht,Forward,78,215,2001-04-19
1642262,Cody,Williams,Forward,80,190,2004-11-20
1642263,Reed,Sheppard,Guard,74,185,2004-06-24
1642264,Stephon,Castle,Guard,78,215,2004-11-01
1642265,Rob,Dillingham,Guard,74,175,2005-01-04
1642266,Ja'Kobe,Walter,Guard,76,180,2004-09-04
1642267,Bub,Carrington,Guard,76,190,2005-07-21
1642268,Isaiah,Collier,Guard,76,210,2004-10-08
1642269,Devin,Carter,Guard,74,195,2002-03-18
1642270,Donovan,Clingan,Center,86,280,2004-02-23
1642271,Kyle,Filipowski,Center,83,250,2003-11-07
1642272,Jared,McCain,Guard,75,195,2004-02-20
1642273,Kyshawn,George,Forward,80,200,2003-12-12
1642274,Yves,Missi,Center,83,235,2004-05-14
1642275,Tidjane,Salaün,Forward,82,207,2005-08-10
1642276,Kel'el,Ware,Center,84,230,2004-04-20
1642277,Johnny,Furphy,Guard,80,200,2004-12-08
1642278,Tyler,Kolek,Guard,74,195,2001-03-27
1642279,Ulrich,Chomche,Center,83,235,2005-12-30
1642280,Trentyn,Flowers,Forward,81,185,2005-03-08
1642281,Jaylon,Tyson,Guard-Forward,78,215,2002-12-02
1642282,Hunter,Sallis,Guard,76,185,2003-03-26
1642285,Cam,Spencer,Guard,75,205,2000-04-06
1642345,Oso,Ighodaro,Forward,83,235,2002-07-14
1642346,Ryan,Dunn,Forward,79,216,2003-01-07
1642347,Jamal,Shead,Guard,73,200,2002-07-24
1642348,Justin,Edwards,Forward,79,217,2003-12-16
1642349,Ajay,Mitchell,Guard,76,190,2002-06-25
1642352,Keshad,Johnson,Forward,78,225,2001-06-23
1642353,Cam,Christie,Guard,77,190,2005-07-24
1642354,KJ,Simpson,Guard,74,189,2002-08-08
1642355,Bronny,James,Guard,74,210,2004-10-06
1642357,David,Jones Garcia,Guard,76,210,2001-11-24
1642358,AJ,Johnson,Guard,77,160,2004-12-01
1642359,Pacôme,Dadiet,Forward,81,210,2005-07-27
1642362,Payton,Sandfort,Forward,79,215,2002-07-12
1642363,Nique,Clifford,Guard,77,175,2002-02-09
1642364,Jamir,Watkins,Forward,78,210,2001-07-06
1642366,Quinten,Post,Center,84,238,2000-03-21
1642367,Jonathan,Mogbo,Forward,81,225,2001-10-29
1642368,N'Faly,Dante,Center,83,230,2001-10-19
1642377,Jaylen,Wells,Forward,79,,2003-08-26
1642380,Adama,Bal,Guard,79,190,2003-12-18
1642382,Branden,Carlson,Center,84,220,1999-06-14
1642383,Walter,Clayton Jr.,Guard,76,195,2003-03-06
1642384,Isaiah,Crawford,Forward,78,220,2001-11-01
1642385,Cui,Yongxi,Forward,77,190,2003-05-28
1642389,Zyon,Pullin,Guard,76,206,2001-03-03
1642396,Blake,Hinson,Forward,80,230,1999-12-26
1642399,Jesse,Edwards,Center,84,236,2000-03-18
1642400,Tristan,Enaruna,Forward,79,220,2001-06-26
1642402,Enrique,Freeman,Forward,81,220,2000-07-29
1642403,Isaac,Jones,Forward,80,245,2000-07-11
1642404,Chaz,Lanier,Guard,75,206,2001-12-19
1642419,Jamison,Battle,Forward,79,220,2001-05-10
1642422,Armel,Traoré,Forward,81,245,2003-01-23
1642434,Riley,Minix,Forward,79,230,2000-09-22
1642439,Quincy,Olivari,Guard,75,200,2001-05-27
1642443,Jahmir,Young,Guard,72,185,2000-10-07
1642449,Tolu,Smith,Forward,83,,2000-07-26
1642450,Daniss,Jenkins,Guard,76,165,2001-08-17
1642461,Spencer,Jones,Forward,79,225,2001-06-14
1642468,Darius,Brown,Guard,74,192,1999-07-28
1642484,RayJ,Dennis,Guard,73,180,2001-03-30
1642490,Josh,Oduro,Center,81,240,2000-10-14
1642502,Malevy,Leons,Forward,81,210,1999-09-23
1642504,Cormac,Ryan,Guard,77,205,1998-10-26
1642505,Alex,Ducas,Guard,79,220,2000-12-11
1642530,Yuki,Kawamura,Guard,67,159,2001-05-02
1642843,Cooper,Flagg,Forward,81,205,2006-12-21
1642844,Dylan,Harper,Guard,77,215,2006-03-02
1642845,VJ,Edgecombe,Guard,76,190,2005-07-30
1642846,Ace,Bailey,Forward,81,200,2006-08-13
1642847,Jeremiah,Fears,Guard,75,190,2006-10-14
1642848,Tre,Johnson,Guard,77,190,2006-03-07
1642849,Nolan,Traore,Guard,75,185,2006-05-28
1642851,Kon,Knueppel,Guard-Forward,78,215,2005-08-03
1642852,Derik,Queen,Center,81,250,2004-12-27
1642853,Rasheer,Fleming,Forward,81,240,2004-07-10
1642854,Asa,Newell,Forward,82,220,2005-10-05
1642855,Noa,Essengue,Forward,80,194,2006-12-18
1642856,Egor,Dëmin,Guard,80,200,2006-03-03
1642857,Kasparas,Jakučionis,Guard,77,200,2006-05-29
1642859,Jase,Richardson,Guard,73,180,2005-10-16
1642860,Will,Riley,Forward,81,180,2006-02-10
1642862,Liam,McNeeley,Forward,79,210,2005-10-10
1642863,Khaman,Maluach,Center,85,250,2006-09-14
1642864,Hugo,González,Guard,78,200,2006-02-05
1642866,Joan,Beringer,Forward,83,230,2006-11-11
1642867,Collin,Murray-Boyles,Forward,79,245,2005-06-10
1642868,Carter,Bryant,Forward,78,220,2005-11-26
1642869,Noah,Penda,Guard-Forward,79,215,2005-01-07
1642873,Amari,Williams,Forward-Center,83,250,2002-01-28
1642874,Danny,Wolf,Forward,83,250,2004-05-05
1642875,Maxime,Raynaud,Center,85,250,2003-04-07
1642876,Adou,Thiero,Guard,79,220,2004-05-08
1642877,Micah,Peavy,Guard-Forward,79,215,2001-07-16
1642878,Tyrese,Proctor,Guard,76,185,2004-04-01
1642879,Ben,Saraf,Guard,78,200,2006-04-14
1642880,Kam,Jones,Guard,76,200,2002-02-25
1642882,Julian,Reese,Forward,81,230,2003-06-30
1642883,Sion,James,Guard,77,220,2002-12-04
1642884,Vladislav,Goldin,Center,84,250,2001-05-12
1642885,Mohamed,Diawara,Forward,81,225,2005-04-29
1642886,Koby,Brea,Guard,77,215,2002-11-06
1642905,Yang,Hansen,Center,85,270,2005-06-26
1642907,Cedric,Coward,Guard,77,206,2003-09-11
1642910,John,Tonje,Guard,76,218,2001-04-23
1642911,Rocco,Zikarsky,Center,87,227,2006-07-11
1642914,Javon,Small,Guard,73,190,2002-12-19
1642917,Max,Shulga,Guard,76,210,2002-06-25
1642918,Alijah,Martin,Guard,74,210,2001-12-26
1642920,Kobe,Sanders,Guard,80,207,2002-05-30
1642928,Dylan,Cardwell,Center,82,255,2001-12-16
1642933,Keshon,Gilbert,Guard,76,200,2003-06-30
1642935,Chucky,Hepburn,Guard,72,190,2003-02-09
1642938,Curtis,Jones,Guard,75,195,2001-10-04
1642939,Miles,Kelly,Guard,76,190,2003-01-26
1642942,Jahmai,Mashack,Guard,76,203,2002-11-10
1642948,Ryan,Nembhard,Guard,71,180,2003-03-10
1642949,Yanic Konan,Niederhäuser,Center,83,242,2003-03-14
1642950,Lachlan,Olbrich,Center,80,236,2003-12-30
1642951,Sean,Pedulla,Guard,73,195,2002-10-10
1642954,Will,Richard,Guard,75,206,2002-12-24
1642955,Kadary,Richmond,Guard,78,205,2001-08-25
1642959,Chris,Youngblood,Guard,76,,2002-02-09
1642962,Drake,Powell,Guard-Forward,77,195,2005-09-08
1642964,Brooks,Barnhizer,Guard,77,230,2002-03-02
1642967,John,Poulakidas,Guard,78,205,2003-04-04
1643007,Taelon,Peter,Guard,75,185,2002-02-27
1643016,Bez,Mbeng,Guard,76,185,2003-05-02
1643018,LJ,Cryer,Guard,72,,2001-10-09
1643024,Chris,Mañon,Guard,76,209,2001-12-09
1643047,CJ,Huntley,Forward,83,230,2002-01-06
1643052,Chaney,Johnson,Guard-Forward,79,220,2002-06-20
1643060,Hayden,Gray,Guard,76,190,2003-05-11
1643133,Lawson,Lovering,Center,84,,2003-05-09
1643141,Jahmyl,Telfort,Guard,79,,2001-04-30
1643158,Andersson,Garcia,Forward,79,220,2000-08-23
1643253,Toby,Okani,Forward,80,210,2001-10-05
1643257,Jayson,Kent,Forward,80,215,2002-02-03
